,ses-017,ses-019,ses-037,ses-045,ses-054,ses-002,ses-063,ses-039,ses-046,ses-024,ses-035,ses-053,ses-097,ses-023,ses-012,ses-007,ses-056,ses-040,ses-066,ses-080,ses-084,ses-092,ses-102,ses-030,ses-013,ses-082,ses-069,ses-086,ses-089,ses-034,ses-088,ses-073,ses-049,ses-093,ses-076,ses-005,ses-072,ses-036,ses-047,ses-031,ses-098,ses-051,ses-081,ses-067,ses-010,ses-009,ses-027,ses-060,ses-091,ses-077,ses-041,ses-015,ses-026,ses-028,ses-103,ses-059,ses-061,ses-096,ses-032,ses-048,ses-014,ses-011,ses-085,ses-057,ses-055,ses-101,ses-079,ses-042,ses-094,ses-083,ses-104,ses-022,ses-020,ses-074,ses-065,ses-099,ses-003,ses-021,ses-038,ses-100,ses-058,ses-075,ses-070,ses-018,ses-095,ses-071,ses-078,ses-105,ses-025,ses-087,ses-016,ses-033,ses-062,ses-068,ses-050,ses-029,ses-008,ses-006,ses-043,ses-044,ses-064,ses-004
304,2150.4407,2522.2603,2484.8823,2221.0125,2347.726,2162.5645,2353.9827,2325.2297,2239.8245,2430.0771,2411.3782,2272.5813,2958.334,2283.861,406.64734,2078.1113,2296.9058,2206.503,2489.323,2499.0305,2502.0122,2320.6116,2614.6042,2232.8794,2640.9907,2443.742,2532.887,2557.509,2502.0225,1880.5288,2586.6616,2450.1743,2192.9766,11.830593,2400.158,1954.0464,2240.361,2223.2297,2256.8545,2022.6934,2607.5234,2356.0254,2399.1016,2461.5515,2173.933,2010.2345,2438.0554,2432.985,2392.5144,2293.3489,2263.9004,2456.5842,2376.5786,2413.6658,2869.8765,2303.1206,2359.4695,2820.9456,2302.4165,2215.1462,2474.978,2086.632,2585.4756,2438.13,2025.7539,2903.579,2433.2554,2351.5715,2854.8499,2432.098,2895.022,2215.969,2450.922,2416.4568,2333.6655,2918.62,2154.401,2465.3123,2196.029,2782.5378,2549.7048,2559.2808,2540.2598,2147.6138,2813.2197,2455.5889,2377.4705,,2521.92,2526.0833,2373.0164,1863.7958,2340.3135,2515.6306,2183.466,2197.0461,2080.448,2200.0503,2236.2944,2425.0913,2446.2988,2138.431
305,2150.338,2524.3523,2483.4077,2223.4214,2347.932,2162.642,2352.1711,2322.8054,2242.694,2429.816,2411.3733,2269.5925,2956.8384,2285.188,406.84326,2075.3152,2299.2954,2205.0098,2493.5557,2498.4888,2500.5784,2324.7441,2616.3584,2237.4744,2641.3914,2446.4724,2532.3813,2558.075,2501.1204,1878.5381,2587.2554,2448.3909,2194.2607,11.821669,2400.3022,1957.9209,2241.5498,2223.5986,2257.486,2023.142,2606.838,2356.2434,2394.0977,2457.328,2173.9324,2010.7554,2456.8953,2430.589,2391.569,2294.6914,2260.5098,2454.055,2378.2097,2413.7424,2894.0896,2304.112,2360.6238,2818.1387,2304.378,2215.9355,2472.9272,2084.7202,2584.4897,2435.2568,2024.4475,2903.2468,2429.6023,2354.109,2855.8848,2434.2896,2894.256,2216.2236,2449.6091,2418.9302,2330.3733,2916.8079,2156.2625,2469.5042,2194.3674,2778.8884,2549.0493,2560.8591,2538.2683,2146.8987,2809.321,2454.1938,2379.938,,2521.8818,2525.8223,2373.39,1865.4878,2340.6665,2513.2124,2184.3223,2195.6973,2079.5151,2199.8333,2235.9968,2424.914,2447.7302,2138.487
306,2149.9219,2519.3757,2484.965,2220.6248,2345.288,2163.9744,2349.7056,2320.7698,2244.4988,2425.8486,2410.7063,2267.6963,2954.7454,2282.6196,405.4465,2075.5703,2300.3926,2202.9578,2496.666,2499.2544,2498.3032,2327.683,2618.4146,2239.4775,2642.1487,2449.125,2532.4067,2554.5588,2501.4707,1878.7618,2584.2007,2448.1611,2192.3718,11.827789,2402.1758,1957.8414,2242.9521,2224.1628,2255.911,2027.2384,2617.6511,2355.3303,2391.0894,2452.4768,2173.8828,2011.6892,2441.0654,2427.6833,2390.9856,2299.628,2259.965,2456.531,2378.262,2417.022,2870.5886,2304.0593,2359.578,2818.3108,2304.5356,2214.7463,2473.7815,2084.0078,2583.2405,2435.7578,2026.3575,2904.6946,2430.3213,2356.675,2858.5635,2434.2617,2892.5566,2217.9358,2446.671,2418.3838,2332.5884,2913.456,2157.766,2473.1423,2191.7983,2778.2825,2546.2166,2562.6667,2543.0652,2146.5437,2808.7153,2457.3865,2382.4287,,2516.7207,2529.591,2376.204,1862.3079,2334.7402,2513.6025,2180.871,2196.4485,2079.328,2193.1218,2234.706,2424.7886,2448.7798,2136.833
307,2147.136,2520.4106,2483.9426,2220.8228,2341.8086,2163.34,2348.284,2323.6753,2243.062,2426.4927,2410.6956,2267.6084,2953.818,2280.88,405.97543,2073.6663,2299.2798,2198.87,2494.5327,2497.8176,2502.7603,2326.1077,2621.177,2238.9082,2640.477,2446.8235,2532.7947,2548.8916,2500.0676,1877.9828,2580.9514,2447.876,2192.5496,11.835346,2401.3518,1957.7931,2246.381,2220.2976,2256.124,2028.5344,2622.6445,2359.9373,2387.9724,2450.99,2172.5466,2011.1593,2427.0696,2425.4639,2389.647,2300.2805,2260.2366,2459.733,2375.8489,2417.1792,2867.1099,2304.2424,2358.302,2818.89,2307.508,2212.3345,2476.1694,2082.467,2580.7263,2435.19,2029.1793,2904.133,2434.822,2361.3123,2857.4106,2437.6123,2893.1697,2218.9697,2446.1025,2417.4236,2334.428,2912.7805,2157.1755,2471.4456,2191.3843,2774.0344,2545.1296,2561.3296,2545.6018,2146.9146,2810.4692,2459.8643,2382.3896,,2513.7437,2531.4033,2377.452,1855.9822,2330.2678,2512.2422,2180.5227,2195.5122,2077.8115,2189.8677,2233.68,2424.7466,2447.5454,2134.397
308,2147.9954,2520.4524,2483.626,2218.679,2341.9436,2161.6638,2349.9116,2324.0352,2240.772,2428.8333,2410.0059,2267.373,2950.5752,2281.868,406.09946,2075.2659,2299.2007,2197.8367,2489.7373,2497.2744,2505.9124,2324.8438,2622.2446,2235.358,2639.9836,2442.9219,2533.6465,2549.7678,2500.3284,1880.7269,2581.695,2450.744,2192.6838,11.862358,2398.992,1958.3763,2247.5781,2222.0452,2256.1262,2028.0707,2623.7517,2360.8445,2387.8337,2450.7227,2171.568,2010.7363,2418.3584,2422.655,2390.4553,2297.7085,2260.8057,2460.8562,2373.5806,2419.6904,2866.5889,2303.896,2356.852,2827.206,2307.436,2210.1965,2476.2844,2083.647,2579.564,2436.676,2030.0686,2908.1094,2436.4312,2365.5269,2858.2815,2440.4175,2888.2422,2219.256,2447.3098,2419.4692,2334.9043,2912.54,2157.7842,2473.219,2193.5107,2772.694,2544.08,2560.5322,2546.6262,2147.6487,2810.8862,2463.9033,2379.7676,,2514.3857,2531.4163,2379.901,1851.1852,2327.2192,2510.9465,2180.9294,2195.5984,2078.4863,2189.2585,2231.0825,2429.3218,2445.113,2134.1782
309,2147.691,2520.8542,2485.9492,2220.1482,2342.1416,2161.2695,2347.988,2322.6108,2238.6753,2429.261,2411.5652,2270.5044,2952.232,2281.7202,407.8322,2074.329,2301.2603,2197.0535,2488.4424,2498.0488,2504.9202,2325.4714,2621.4158,2230.2712,2640.4175,2442.5374,2533.6821,2548.285,2503.65,1884.3036,2579.9932,2453.3486,2195.7573,11.878461,2397.669,1959.4437,2246.9675,2225.3203,2252.5251,2026.2037,2619.2808,2359.6272,2388.3416,2449.0232,2170.945,2008.3761,2408.4905,2419.7144,2393.1182,2297.44,2258.338,2457.1355,2372.7957,2420.3843,2854.587,2306.1128,2356.4258,2824.9297,2305.2456,2209.3713,2477.6614,2086.73,2582.3564,2441.2449,2029.6141,2916.8806,2435.8025,2365.147,2858.744,2442.902,2886.7517,2221.5242,2448.9658,2416.595,2336.3933,2910.9873,2159.367,2471.4954,2196.1145,2777.756,2545.6572,2558.2666,2547.3047,2146.9878,2814.1343,2462.076,2375.1797,,2511.5056,2532.347,2384.075,1851.353,2325.794,2512.3364,2178.1077,2197.582,2079.1052,2188.476,2233.647,2431.1743,2444.0435,2134.1182
310,2148.036,2519.5586,2484.4617,2223.575,2341.3574,2159.6736,2347.0298,2320.0425,2237.46,2429.4675,2413.1726,2271.487,2949.4949,2280.5344,407.86682,2077.482,2299.7761,2194.0403,2486.3455,2497.5005,2502.5024,2324.115,2621.537,2226.1985,2641.3286,2441.3877,2535.0984,2549.6687,2501.5679,1884.2676,2581.3118,2449.126,2195.9001,11.874686,2398.1602,1959.0758,2244.207,2223.126,2250.68,2025.1786,2613.7185,2356.424,2390.348,2447.133,2170.757,2009.865,2407.6138,2419.2803,2395.032,2295.935,2256.838,2459.874,2371.237,2415.9646,2852.032,2307.5593,2355.286,2826.2632,2303.2444,2210.663,2481.267,2086.3147,2580.3762,2445.2793,2031.6526,2918.4111,2437.7964,2362.15,2853.852,2440.2876,2888.1519,2221.4456,2450.6633,2418.5632,2338.9868,2910.2358,2159.7974,2468.5835,2195.9817,2776.0188,2549.4375,2555.4038,2548.3396,2147.4556,2815.095,2463.4392,2374.7869,,2510.6187,2537.252,2384.0083,1853.4166,2325.4907,2515.5215,2176.1448,2196.8645,2078.708,2191.4011,2232.5427,2430.779,2441.7368,2134.316
311,2149.585,2522.2405,2486.1016,2225.1995,2342.644,2157.8142,2345.4954,2321.938,2237.125,2431.5398,2414.8015,2269.8167,2948.4993,2277.4497,408.14883,2075.861,2299.0293,2195.1592,2487.9026,2498.2302,2504.522,2323.391,2621.8916,2228.332,2637.9128,2439.1562,2537.9785,2554.3262,2500.6216,1882.4819,2583.5557,2449.2625,2193.6304,11.856651,2398.6694,1960.5248,2240.4512,2224.707,2251.3362,2025.4464,2604.395,2353.1094,2390.5347,2448.1226,2168.8909,2013.6703,2413.3162,2419.4705,2399.4163,2293.7927,2257.735,2458.893,2373.6262,2414.3655,2846.5112,2307.7031,2355.36,2824.2078,2303.4053,2210.5305,2480.159,2087.8076,2582.2673,2449.5579,2033.3552,2918.9407,2433.6458,2360.0222,2853.7927,2438.4248,2890.8179,2219.4937,2451.5032,2418.1685,2336.008,2911.8206,2157.3694,2467.3975,2193.7368,2772.8767,2550.6223,2555.8987,2546.0496,2149.246,2814.4521,2463.405,2375.0261,,2512.9128,2538.1174,2379.6772,1856.5942,2327.0076,2516.2144,2176.4106,2196.101,2076.2725,2195.2307,2236.6553,2427.3862,2439.6694,2132.4304
312,2151.0427,2524.1875,2488.948,2225.4302,2342.0896,2157.2195,2347.1543,2322.286,2237.7954,2432.5212,2413.881,2266.3994,2950.0935,2274.3638,407.28345,2076.9675,2300.6848,2193.015,2494.379,2499.5427,2501.4285,2324.4023,2620.3464,2228.9395,2639.2385,2440.8113,2537.4558,2558.3743,2499.2903,1882.3115,2582.4,2450.7717,2192.4302,11.837216,2398.7798,1961.335,2238.9146,2224.8088,2250.3218,2027.421,2597.5405,2353.7986,2392.118,2447.325,2170.2397,2013.5547,2412.8508,2421.6174,2397.266,2294.9587,2258.4624,2457.3972,2371.9602,2414.1826,2842.2925,2309.83,2355.85,2823.8215,2304.1853,2210.4146,2477.9492,2088.5374,2582.42,2444.1658,2035.3765,2918.8232,2433.4502,2359.244,2855.5151,2435.8997,2890.4314,2217.4404,2454.9358,2419.2656,2335.3682,2912.902,2157.5918,2466.0408,2193.604,2773.4697,2548.4172,2557.4788,2544.8545,2147.8381,2812.0737,2461.9165,2375.752,,2516.0383,2539.4624,2381.2905,1861.0612,2332.5332,2520.32,2176.3,2197.1934,2075.9878,2199.891,2238.7246,2425.4834,2438.5505,2131.9224
313,2151.0107,2523.6687,2489.3735,2224.582,2341.8945,2158.298,2348.604,2320.6777,2239.7402,2436.2249,2414.4968,2267.1553,2948.7651,2279.1943,406.4683,2072.7417,2300.1396,2196.7344,2497.3367,2496.3625,2499.7734,2325.5205,2618.0212,2229.1665,2640.3564,2439.3003,2534.82,2558.899,2497.8345,1880.1182,2581.726,2450.309,2191.3784,11.814588,2398.994,1961.9375,2236.912,2224.3228,2250.1008,2026.404,2592.6362,2358.0198,2390.7222,2452.6511,2172.2952,2014.1064,2411.918,2419.917,2397.0862,2299.297,2256.8254,2461.9817,2370.5166,2412.5066,2842.7104,2311.5588,2354.1396,2819.0525,2302.5088,2212.4924,2476.2834,2087.418,2579.4097,2440.439,2037.2915,2915.2178,2433.2388,2358.496,2854.464,2435.599,2889.878,2218.282,2457.5579,2417.0044,2336.79,2913.2222,2157.137,2463.5828,2196.0208,2771.5342,2546.8438,2557.1758,2545.0217,2148.5654,2811.4497,2460.82,2376.1487,,2515.818,2539.8413,2379.3215,1863.3899,2337.3337,2521.4338,2180.2732,2199.4377,2074.9524,2197.8677,2239.0298,2422.2056,2437.1274,2132.1624
314,2150.721,2524.1338,2489.2568,2225.208,2340.5024,2161.7065,2348.9636,2323.2239,2239.6296,2437.252,2415.4736,2267.6482,2942.7837,2282.7239,406.5724,2070.67,2301.1277,2199.4424,2495.5085,2493.6008,2499.7317,2323.5745,2619.3093,2225.51,2645.4949,2435.8357,2534.3154,2558.011,2500.498,1879.5571,2583.6533,2451.1824,2192.0115,11.798732,2399.8604,1961.0084,2238.0203,2225.8877,2250.784,2024.693,2587.403,2361.4504,2390.5818,2450.5398,2168.2695,2014.0715,2410.2332,2421.511,2396.357,2299.456,2258.175,2461.4849,2372.7317,2410.67,2841.5457,2314.4866,2353.5508,2818.8286,2302.8457,2211.7327,2477.607,2087.2332,2576.4404,2439.636,2037.1687,2910.3462,2429.8916,2354.5828,2852.9836,2435.155,2890.0647,2225.7556,2461.3882,2416.448,2337.0908,2914.91,2158.4338,2462.8198,2200.8691,2769.425,2547.102,2554.3481,2542.7175,2147.961,2816.2732,2461.2124,2376.6467,,2515.8516,2537.758,2377.4573,1863.5734,2339.3284,2519.4329,2181.954,2198.3481,2076.7568,2196.3752,2238.1714,2424.582,2435.985,2130.4355
315,2146.9038,2524.455,2488.6855,2224.9614,2341.5186,2164.7693,2347.8875,2326.486,2240.3677,2438.0073,2417.253,2269.4587,2942.7805,2284.5793,408.8483,2069.6267,2300.0059,2200.428,2496.7551,2494.2083,2497.8264,2322.521,2620.602,2222.7122,2643.1965,2437.4988,2538.045,2556.0562,2502.2795,1881.4928,2581.6345,2451.2483,2196.3662,11.779797,2397.6375,1960.6307,2242.0596,2221.5022,2249.101,2023.3246,2583.9224,2359.902,2395.7336,2453.902,2166.8508,2012.431,2414.2625,2422.186,2396.9543,2295.621,2260.0476,2460.2876,2375.2573,2410.3877,2841.4297,2313.8943,2352.0256,2823.201,2302.0996,2214.538,2475.0168,2086.6987,2576.1934,2437.3665,2037.256,2908.4478,2426.8118,2351.8655,2853.349,2433.9849,2889.4033,2221.8245,2459.643,2417.703,2336.3877,2913.7148,2159.569,2465.4387,2201.849,2772.117,2544.9417,2553.553,2538.8909,2146.1208,2811.8835,2458.6685,2375.028,,2517.3577,2535.9434,2379.7407,1861.5726,2339.057,2515.5198,2180.431,2199.6975,2080.192,2195.7568,2238.677,2425.7256,2438.318,2130.6646
316,2147.2356,2522.097,2489.573,2225.504,2339.8652,2167.585,2346.8652,2327.204,2238.2012,2434.834,2416.9128,2273.6792,2947.1914,2286.5925,407.39948,2069.2646,2299.7927,2198.8523,2495.8433,2494.026,2496.6326,2325.2605,2621.767,2221.7349,2645.604,2435.9834,2534.3386,2552.8823,2501.6685,1882.1017,2579.9294,2450.2148,2197.3523,11.783172,2396.0771,1962.402,2244.6196,2224.4548,2249.3892,2021.817,2588.3523,2357.2834,2395.7173,2454.9597,2168.616,2010.3997,2410.4065,2422.2075,2396.515,2294.6558,2258.8342,2460.8833,2375.9993,2412.3447,2849.2104,2313.466,2354.6775,2825.181,2299.0684,2213.2625,2477.2644,2088.4236,2574.7312,2435.4868,2035.4868,2903.8098,2426.864,2352.752,2851.3533,2432.9214,2887.9707,2219.9578,2458.1409,2421.192,2334.8936,2911.5007,2159.3745,2465.2563,2202.4446,2772.7837,2544.3625,2554.33,2536.2666,2146.1191,2811.7874,2457.731,2373.022,,2516.321,2533.4614,2380.6624,1860.049,2337.034,2513.1648,2178.2568,2200.8208,2080.2585,2194.0261,2237.5603,2424.575,2439.4243,2132.2913
317,2149.5044,2523.112,2489.1465,2225.6152,2337.6602,2168.454,2347.7297,2327.1475,2240.5574,2433.368,2413.5142,2275.4612,2947.3958,2286.9426,407.12524,2069.2505,2300.5413,2199.3806,2493.8535,2496.782,2496.921,2327.2568,2621.074,2223.8157,2648.525,2440.0312,2533.7349,2551.43,2500.848,1880.5544,2580.5735,2455.52,2196.2058,11.778718,2396.9702,1963.9294,2246.4878,2227.706,2250.565,2023.7511,2592.5276,2357.1362,2399.3696,2457.0745,2167.7566,2008.8704,2413.0083,2423.685,2397.6145,2293.124,2257.4575,2461.8003,2376.1284,2410.6426,2850.72,2311.9546,2353.784,2822.8318,2296.0266,2212.469,2476.1917,2088.847,2571.222,2434.5002,2034.6581,2902.2317,2424.3098,2350.2546,2850.2803,2429.4333,2888.5486,2221.2263,2456.6658,2413.9592,2339.2004,2911.92,2157.32,2466.9106,2202.6265,2769.349,2547.5876,2554.2244,2535.3171,2149.4517,2811.9502,2454.9985,2372.087,,2513.446,2531.1985,2381.0945,1857.8207,2333.5923,2512.84,2179.4802,2200.302,2079.3381,2195.3538,2237.5925,2426.8894,2440.6887,2132.3958
318,2150.23,2521.8862,2484.1387,2227.7563,2337.9458,2167.9146,2348.2073,2328.047,2242.665,2432.5356,2411.2024,2272.321,2948.6956,2283.0276,408.7602,2070.1536,2298.7883,2197.577,2494.4868,2500.241,2497.93,2331.4817,2620.8047,2226.0679,2647.0037,2441.4102,2534.013,2553.9111,2500.197,1880.8469,2580.293,2460.1406,2196.1611,11.767842,2397.276,1963.0905,2244.0918,2227.1157,2249.488,2021.7755,2594.5598,2355.8352,2401.8691,2458.3086,2168.182,2009.57,2415.89,2430.184,2397.0706,2291.1638,2257.9407,2464.3901,2376.6426,2411.1797,2851.374,2311.0396,2354.1985,2823.3108,2297.1262,2212.103,2475.4565,2088.9124,2571.8462,2437.4014,2034.8275,2901.8684,2428.3362,2347.6104,2848.2932,2429.4182,2890.4126,2223.8682,2453.8184,2415.0205,2336.6257,2918.179,2154.61,2470.3613,2201.3247,2768.509,2549.1008,2554.9014,2535.403,2146.3555,2810.3032,2455.4678,2371.312,,2509.8564,2530.5105,2378.6997,1864.7906,2331.6794,2515.9275,2178.8896,2200.0186,2077.9512,2197.0908,2239.7512,2426.5408,2442.3726,2131.3215
319,2152.4565,2523.8315,2481.8013,2224.7932,2336.7563,2166.026,2349.568,2325.1123,2240.184,2433.0222,2410.7612,2270.5796,2951.0552,2281.059,411.2051,2071.4956,2296.7517,2199.3206,2494.199,2497.9534,2501.5557,2335.158,2617.9429,2224.1855,2649.3418,2440.634,2533.9766,2553.5923,2503.0854,1879.3951,2581.56,2459.8157,2195.6501,11.763402,2401.117,1961.7211,2241.1565,2226.507,2250.2385,2021.5833,2596.2036,2356.0215,2400.5024,2464.3506,2168.4019,2008.4463,2414.0198,2431.3691,2396.6538,2289.8337,2258.3137,2462.79,2373.9824,2411.9087,2857.1526,2312.734,2354.678,2825.3044,2300.0823,2210.481,2473.925,2090.7253,2569.6401,2441.5935,2033.922,2903.9102,2428.0095,2349.7466,2847.038,2428.9614,2892.2312,2221.2153,2452.146,2413.2634,2338.1995,2917.4778,2153.094,2467.713,2203.1223,2767.2646,2550.3765,2553.7651,2530.093,2146.9546,2809.4304,2460.2083,2372.2761,,2510.1611,2530.2407,2377.6743,1864.0792,2331.4338,2515.9666,2180.2124,2198.2217,2078.1511,2198.5132,2240.703,2446.1094,2442.7375,2130.2236
320,2154.4246,2523.2085,2477.202,2224.8293,2335.3916,2163.0244,2348.131,2324.0967,2243.386,2433.0278,2414.098,2271.1978,2949.456,2279.3325,409.30716,2068.7327,2296.135,2199.819,2490.4224,2496.6965,2505.2615,2333.8577,2615.3865,2222.3035,2650.4092,2438.6265,2531.7214,2554.6118,2506.2607,1878.8638,2584.6025,2457.4736,2199.1304,11.765963,2400.9558,1962.7423,2239.814,2225.8176,2248.4836,2020.8916,2593.6716,2352.5994,2397.2776,2466.8538,2169.5962,2010.608,2413.207,2436.2942,2398.3801,2290.128,2262.544,2462.3484,2370.1365,2411.646,2861.0798,2313.9026,2356.399,2824.9043,2302.1619,2212.3535,2475.6035,2093.2305,2568.569,2443.5254,2033.3884,2912.8423,2423.7983,2347.4438,2851.417,2427.7559,2894.029,2219.415,2448.6492,2411.7056,2336.1074,2922.745,2149.2192,2466.1392,2206.1592,2768.585,2553.4104,2555.7112,2526.915,2150.0999,2812.038,2457.8308,2373.443,,2512.1936,2528.0818,2381.0093,1868.6058,2332.473,2515.5205,2180.3745,2197.0579,2080.7698,2197.1008,2238.717,2448.5388,2442.4763,2131.1174
321,2154.876,2518.4805,2474.1614,2221.0676,2335.7397,2162.4644,2345.5654,2322.965,2238.1829,2436.255,2414.407,2269.6245,2947.1135,2278.3909,407.48056,2069.8806,2297.7869,2198.225,2491.4072,2497.531,2504.8806,2329.0134,2616.157,2219.8257,2649.8555,2436.611,2530.3264,2552.4478,2504.5637,1880.5155,2586.312,2456.8132,2199.0994,11.77156,2398.084,1960.5168,2239.7852,2224.7935,2247.1113,2020.3083,2587.7424,2351.3662,2394.9788,2465.2493,2169.1401,2010.5862,2413.6702,2438.6455,2397.491,2292.872,2258.0073,2465.6294,2369.454,2411.268,2861.5696,2333.4883,2355.5642,2823.901,2307.4084,2215.8655,2477.4922,2092.1985,2569.5793,2442.2207,2033.4962,2914.939,2421.2905,2349.9941,2855.978,2427.1958,2891.6594,2215.1836,2447.1348,2409.7651,2333.822,2922.7458,2148.493,2463.745,2203.1343,2773.4805,2551.667,2552.2375,2528.1057,2149.0032,2815.1724,2458.1636,2374.933,,2511.2024,2527.4763,2378.5664,1867.8331,2329.9192,2516.3953,2181.6782,2195.6145,2081.1987,2196.8994,2237.4275,2443.5422,2443.3735,2131.6606
322,2152.9756,2519.3342,2472.8435,2216.0437,2338.0928,2162.0017,2345.6274,2321.5642,2242.2556,2438.143,2412.0303,2271.4905,2949.223,2277.6826,406.85846,2067.2566,2304.045,2196.1448,2489.9307,2498.478,2503.5364,2328.1597,2615.9272,2217.654,2650.919,2441.4612,2534.503,2548.193,2502.8906,1881.333,2589.8887,2453.5728,2196.1125,11.772906,2398.1216,1958.9866,2239.8247,2224.1716,2243.1116,2019.5079,2587.4556,2351.068,2394.308,2461.9414,2166.836,2009.0238,2415.1172,2437.4487,2396.69,2291.3003,2257.1877,2464.2751,2368.6206,2411.775,2862.0483,2318.9185,2354.051,2825.4392,2309.8687,2217.0044,2479.763,2091.2617,2573.499,2443.0244,2033.4231,2915.043,2423.6677,2353.7112,2851.562,2428.2512,2891.4226,2214.0615,2449.7559,2411.2942,2332.8215,2922.2593,2147.8,2463.1519,2202.9995,2776.5764,2551.233,2549.4148,2528.3193,2147.3535,2813.211,2456.8708,2375.6511,,2508.8726,2526.925,2378.518,1861.664,2330.9932,2517.4185,2183.3186,2196.6396,2079.8848,2196.5215,2238.6223,2445.2234,2442.3586,2133.3787
323,2154.0164,2520.1804,2470.756,2212.4333,2338.8118,2160.0554,2343.8477,2318.3604,2244.3835,2437.5405,2410.0098,2270.9492,2945.022,2276.6245,406.35916,2069.9531,2303.2983,2196.3394,2492.0723,2496.2917,2503.5361,2326.4148,2615.8767,2221.7043,2653.2285,2441.0554,2531.0288,2543.9868,2502.1726,1879.6987,2591.6155,2448.9272,2195.206,11.757578,2399.7124,1960.3511,2239.2473,2222.9883,2243.672,2020.4645,2589.1453,2352.4255,2396.6492,2459.916,2166.1277,2006.8005,2416.4978,2434.7688,2398.5388,2288.3162,2257.1455,2462.5823,2366.5518,2410.3672,2866.4255,2314.578,2352.1958,2828.3699,2306.8337,2215.6785,2482.826,2090.809,2574.257,2445.2102,2032.8759,2916.1602,2420.6924,2355.683,2850.761,2432.4685,2890.592,2218.1714,2447.5156,2415.1948,2334.0874,2921.8618,2150.1545,2461.777,2201.0388,2772.8826,2550.9802,2548.8486,2528.087,2147.0435,2811.325,2458.7327,2377.9248,,2505.127,2529.4902,2382.9688,1856.241,2334.3645,2514.9756,2183.912,2195.108,2077.4216,2196.8157,2236.9304,2440.247,2442.3228,2137.3508
324,2155.003,2522.0334,2467.8494,2212.6006,2342.5896,2158.6675,2343.5527,2319.081,2243.5454,2436.2063,2406.9534,2268.9866,2946.1416,2276.625,406.39233,2069.553,2300.1926,2197.332,2495.8406,2494.1772,2502.224,2324.9087,2615.5874,2225.4353,2649.934,2439.9824,2531.6345,2543.8196,2503.0303,1877.599,2589.6147,2447.8662,2193.5854,11.748608,2399.4512,1962.0923,2241.9292,2225.2683,2242.0085,2019.9927,2589.0813,2351.8528,2395.7742,2456.1082,2167.7913,2005.9598,2415.3113,2434.2039,2402.4023,2288.313,2256.491,2462.2258,2369.159,2408.7012,2865.4688,2311.5317,2350.4746,2831.0305,2304.9592,2214.256,2481.3013,2090.9028,2572.0625,2443.329,2031.0583,2916.5288,2424.766,2358.1003,2849.7585,2430.3945,2888.3284,2222.546,2450.1504,2415.1772,2335.7383,2920.575,2154.503,2464.1675,2200.7502,2770.6436,2553.6282,2547.9155,2529.0193,2147.577,2809.192,2456.365,2380.5657,,2502.6113,2531.8147,2382.254,1853.7883,2337.122,2515.7124,2181.98,2193.414,2076.2056,2196.0808,2236.1187,2433.124,2445.0522,2138.0654
325,2153.425,2521.6348,2466.8752,2211.4055,2343.4983,2156.7126,2344.416,2321.7126,2245.5935,2438.5317,2407.8835,2268.9243,2946.723,2276.362,408.1967,2073.2239,2298.1794,2200.5032,2495.7092,2495.3577,2501.6272,2328.3296,2613.5356,2226.2656,2651.321,2439.7686,2534.4937,2543.2722,2501.3965,1877.594,2588.884,2447.453,2194.4133,11.731937,2398.5278,1964.1104,2249.1003,2224.3154,2243.8247,2019.2784,2589.17,2351.2573,2400.5056,2453.139,2168.6633,2006.0573,2416.0847,2435.1528,2400.271,2288.8784,2256.3926,2460.1943,2369.048,2409.935,2859.8154,2307.313,2353.0847,2827.3074,2303.897,2212.9133,2478.297,2089.5571,2570.234,2443.9358,2028.356,2913.2388,2426.6025,2361.8274,2845.8352,2431.1167,2886.9956,2222.963,2449.6572,2417.3137,2339.1099,2928.4204,2158.1333,2466.8354,2203.0466,2774.0188,2551.8843,2549.3066,2532.014,2146.7874,2804.9858,2456.914,2381.4143,,2502.4866,2530.09,2382.7131,1853.0288,2340.409,2515.1697,2180.6172,2194.169,2076.2454,2195.9084,2237.0117,2424.5298,2446.3318,2138.2878
326,2152.4897,2525.8706,2468.471,2210.5144,2340.4902,2156.5208,2344.624,2325.0703,2242.337,2438.3542,2409.5884,2269.8323,2946.5361,2275.0693,407.85965,2072.9478,2296.4329,2203.0361,2493.2224,2492.1238,2499.186,2327.0515,2611.004,2226.9023,2648.7087,2438.1921,2538.655,2541.7402,2497.938,1878.6545,2588.3406,2443.2668,2193.0105,11.738298,2401.2585,1963.356,2246.4036,2224.82,2246.3318,2021.2728,2591.3196,2352.6174,2396.3164,2449.3735,2172.3765,2006.8881,2413.29,2435.666,2401.4668,2290.85,2259.0876,2459.4302,2368.3389,2409.2783,2858.6812,2303.5505,2355.4038,2826.8447,2303.2988,2213.2932,2475.7153,2090.3997,2567.7153,2444.5034,2029.5165,2911.3755,2424.8318,2363.0093,2847.4082,2432.5725,2888.734,2222.3503,2447.17,2416.7288,2335.8828,2921.999,2158.7273,2467.745,2201.1523,2770.963,2548.543,2549.8914,2535.7732,2144.6987,2804.1082,2458.4485,2378.998,,2501.8057,2527.358,2382.7793,1853.9725,2339.2769,2514.7136,2180.5042,2192.9448,2077.6648,2193.7688,2236.238,2419.1187,2444.7156,2136.5256
